id,comment_text,TOXICITY@6,SEVERE_TOXICITY@2,IDENTITY_ATTACK,INSULT,PROFANITY,SEXUALLY_EXPLICIT,THREAT,FLIRTATION,TOXICITY@5,SEVERE_TOXICITY@1,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,INCOHERENT,INFLAMMATORY,LIKELY_TO_REJECT,OBSCENE,SPAM,UNSUBSTANTIAL
5dd5e23068a2c811,"16:31, 12 November 2008",0.03,0.02,0.07,0.02,0.02,0.03,0.21,0.15,0.02,0.01,0.04,0.20,0.55,0.09,0.72,0.04,0.25,0.86
cbd3d224f41b22c5,Thank you for the time and effort you spent.,0.05,0.02,0.03,0.06,0.03,0.05,0.15,0.18,0.10,0.02,0.21,0.73,0.26,0.10,0.44,0.02,0.06,0.80
723f063efb7ead20,"They can if the issues are buried by partisans who are trying to protect their chosen candidate. Whether or not this runs in the NYT does not decide whether or not it is legitimate. I am not suggesting that the story is true, but rather that there is a controversy surrounding it. That is indisputable fact. It is a shame that Wikipedia is no longer the peoples' place for all information, but rather an archive for issues already completely fleshed out by the antiquated media outlets. Shame.",0.46,0.14,0.32,0.38,0.20,0.12,0.19,0.24,0.30,0.04,0.04,0.01,0.10,0.24,0.23,0.01,0.03,0.26
81266917318e9aa9,"""

With the exception when he first arrived on RAW, he was always known as Lance Cade.  I believe they gave him the name Garrison because there was already a Lance on RAW (Lance Storm).  J """,0.07,0.05,0.20,0.09,0.08,0.15,0.32,0.42,0.02,0.01,0.02,0.05,0.63,0.20,0.29,0.08,0.08,0.56
bf8ed52237887e9e,Well on a free-for-all like Wikipedia I'm not sure how else I'm supposed to interact.,0.12,0.04,0.08,0.12,0.06,0.14,0.15,0.42,0.05,0.02,0.08,0.10,0.40,0.07,0.33,0.02,0.32,0.77
c96252dd64bd829c,"Please explain 

Please explain why the category does not belong on the page. Do you know anything at all about the subject?",0.05,0.01,0.04,0.05,0.02,0.10,0.08,0.21,0.05,0.01,0.20,0.70,0.38,0.12,0.53,0.02,0.12,0.62
3f0065f71fac4bb8,"No it's from Uley in Gloucestershire, although it's namesake gastropub sells it in London apparently. You're right it is cockney rhyming slang for beer as well, not sure if that was intentional or not, since all the breweries beer's have porcine inspired names. Good luck with the FA!",0.16,0.12,0.22,0.16,0.14,0.14,0.17,0.42,0.21,0.07,0.06,0.25,0.47,0.15,0.25,0.16,0.01,0.14
53d754ded65be603,The republican party is a cabal now?,0.11,0.02,0.12,0.10,0.04,0.03,0.05,0.09,0.18,0.01,0.02,0.04,0.25,0.65,0.68,0.04,0.01,0.86
ee2a18ac1b02095a,"I thought we had reached consensus in the above talk item, that marvin was staying for sure.  I'm not sure what LMHAMMER was proposing with his last comment.  
the pinball clubs go
pinballHQ (as proceeds go to the Pinball Hall of Fame) might be worthwhile to keep.... or be placed on the PHoF wiki page
IPDB stays as it is similar to IMDB links on movie-related pages
PinballNews will probably stay (or, at the very least, be used as references for news-related items)
PHoF should stay... or at least be linked to the PHoF page properly
Links to Stern and Pat Lawlor stay, being the last pin manufacturer and major pin designer company left
Simulators WILL be questioned by some.  PinMAME being the one that people will be most vocal about keeping (the others can go to DMOZ)
Online communities can go
Other information can go
How's that for a summary?  Did I miss anything?",0.04,0.02,0.06,0.04,0.05,0.13,0.21,0.30,0.05,0.03,0.03,0.03,0.73,0.06,0.18,0.18,0.94,0.23
31bab0b88cb85d2a,"Deletion??
The page may not be finished yet but the fact that this album is on a major label and is released by a very important artist should stop a speedy.",0.06,0.02,0.08,0.05,0.04,0.07,0.25,0.32,0.05,0.01,0.26,0.05,0.57,0.10,0.40,0.09,0.30,0.58
0bd0a30be76c6ddb,", by appealing to a single disputed edit on an entirely different page",0.07,0.04,0.08,0.06,0.03,0.05,0.19,0.23,0.07,0.03,0.14,0.09,0.45,0.13,0.74,0.03,0.13,0.73
be36f9c04b31e4f3,"Ok, thanks!  22:33, 10 Nov 2004 (UTC)",0.01,0.00,0.03,0.01,0.01,0.02,0.09,0.13,0.01,0.01,0.01,0.08,0.67,0.09,0.79,0.03,0.54,0.75
567fc40a8521bdb6,"""
 Actually, the men's rights page discussed the men's rights movement for years before the last month in which these editors slid in and decided to change the very meaning of the topic, opposing the widely accepted meaning of """"men's rights"""".  There is no reason that the hard work over the years of many other editors should have to be rehashed just because some vandals came along in the last month and decided to throw it all away and replace it with unrelated material.  """,0.16,0.09,0.32,0.12,0.08,0.08,0.29,0.25,0.14,0.05,0.21,0.01,0.19,0.25,0.54,0.03,0.08,0.42
6a4088fb0e8b360e,It's not even on television yet.,0.06,0.02,0.05,0.04,0.02,0.07,0.21,0.34,0.08,0.01,0.08,0.27,0.43,0.14,0.53,0.03,0.03,0.89
84580f450bc4b9d8,"Talking about neutral point of view,how can talking about his works be partial?
If you have written about controversies, then you should also talk about that.",0.07,0.03,0.08,0.07,0.05,0.13,0.11,0.20,0.04,0.01,0.63,0.61,0.21,0.07,0.36,0.01,0.11,0.51
d417d2ca05427276,"""

 Reply 

Under """"User talk:Meeples10"""" section """"==MfD nomination of User:Meeples10/School1st=="""" please add thus reply;

That is not a policy, it's just a guideline; policy is quite clear. 88.104.27.75  """,0.03,0.01,0.07,0.03,0.03,0.06,0.17,0.29,0.02,0.01,0.01,0.08,0.57,0.06,0.76,0.02,0.67,0.40
11de57676713dcb0,FACTUAL AND RELATED THAT,0.06,0.02,0.04,0.04,0.03,0.04,0.06,0.10,0.02,0.00,0.06,0.24,0.59,0.10,0.85,0.03,0.07,0.94
4bf7fd2e74bbf2b3,|people of Indonesia|royalty and nobility,0.07,0.06,0.12,0.06,0.03,0.05,0.24,0.20,0.04,0.02,0.05,0.10,0.77,0.14,0.53,0.00,0.03,0.75
b6605de32e2296a7,"Stripped of the rhetoric, you have a point, which I've attempted to answer on the article page. Note that during the period of historical temperature record (approximately since 1850) the thermometer records are more accurate and so are preferred; I hope you now understand how Mann et al. constructed their reconstruction",0.06,0.02,0.07,0.05,0.05,0.12,0.17,0.34,0.04,0.01,0.08,0.48,0.68,0.12,0.19,0.02,0.45,0.35
2e8cd8a4a513850a,"ANI 

I formally request that record of this incident be placed at WP:ANI so that other admins can see what Stevo did.",0.07,0.03,0.10,0.06,0.04,0.08,0.20,0.27,0.06,0.01,0.06,0.02,0.71,0.18,0.47,0.46,0.07,0.40
1d9c6ad27ea7e51e,"""

RE:
Uhhh...maybe you didn't notice but the English wiki isn't updated on any tools that use the ToolServer anymore (for over a week now) - including interiot's and kates. That is what the flashing text """"en.wikipedia.org data is no longer updated"""" means. I actually have 5100 something edits at this point.  """,0.07,0.03,0.12,0.08,0.06,0.10,0.23,0.41,0.09,0.02,0.23,0.23,0.45,0.04,0.32,0.10,0.41,0.30
7eda2eff6a41c3ac,"""

 Fernando Lopez Tuero (workshop #31) 

Tony, 

I have a question about this sentence:

""""These beetles are nocturnal, coming to lights in great numbers.""""

Did you mean emerging at night in great numbers?

  """,0.09,0.08,0.14,0.12,0.09,0.19,0.22,0.51,0.03,0.01,0.03,0.24,0.52,0.06,0.12,0.06,0.20,0.56
de2be7dca61809b6,"""

Image copyright problem with Image:Chonsekmanng.jpg
 
Thanks for uploading Image:Chonsekmanng.jpg. However, the image may soon be deleted unless we can determine the copyright holder and copyright status. The Wikimedia Foundation is very careful about the images included in Wikipedia because of copyright law (see Wikipedia's Copyright policy).

The copyright holder is usually the creator, the creator's employer, or the last person who was transferred ownership rights. Copyright information on images is signified using copyright templates. The three basic license types on Wikipedia are open content, public domain, and fair use. Find the appropriate template in Wikipedia:Image copyright tags and place it on the image page like this: {{TemplateName}}.

Please signify the copyright information on any other images you have uploaded or will upload. Remember that images without this important information can be deleted by an administrator. If you have any questions, feel free to contact me. Thank you.  (T/C) """,0.04,0.01,0.08,0.05,0.05,0.13,0.19,0.40,0.01,0.01,0.00,0.00,0.58,0.00,0.70,0.00,0.96,0.08
bbbe29cf2a48d587,"""
No comment. P AniMate """,0.07,0.03,0.06,0.06,0.03,0.06,0.11,0.16,0.03,0.01,0.03,0.32,0.40,0.12,0.82,0.04,0.06,0.86
3bdb8e338a7d2a29,"br>
(after I read the files)",0.06,0.03,0.08,0.06,0.04,0.08,0.20,0.33,0.04,0.01,0.04,0.12,0.51,0.08,0.55,0.03,0.17,0.86
983ce165a3893cf9,"File:January 1947 Speedy Weeny Magazine Article.jpg listed for deletion 
A file that you uploaded or altered, File:January 1947 Speedy Weeny Magazine Article.jpg, has been listed at Wikipedia:Files for deletion. Please see the discussion to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you.",0.04,0.03,0.13,0.08,0.09,0.20,0.38,0.49,0.01,0.00,0.02,0.04,0.05,0.01,0.87,0.00,0.67,0.18
b302b0b3f3ff3ebf,"Self reference to Wikipedia 

I have removed the self reference (However, they cited this Wikipedia entry for the background of the event (that explains the scripted nature) as the same way the government functions.) to Wikipedia (again) for a couple of reasons:
While not explicitly covered in Wikipedia:Manual of Style (self-references to avoid), in general it says to avoid referencing Wikipdia in articles that are not about Wikipedia or those involved with it.
While the NBC sports article is referencing Wikipedia, Wikipedia is not considered a reliable source as it is user generated content.  
That NBC sports cited the Wikipedia article on WWE Capitol Punnishment is really not relevant to the event.
The whole thing is a circular reference.  Wikipedia reports on WWE→NBC cites Wikipedia→Wikipedia cites NBC as citing Wikipedia.  So really it is Wikipedia citing itself, and again, Wikipedia is not a reliable source.
(bainuu)",0.09,0.03,0.12,0.09,0.06,0.08,0.15,0.25,0.05,0.01,0.45,0.02,0.56,0.07,0.32,0.03,0.63,0.27
97e9a76a5ac77224,"Oops 

I was moving images to the Commons, and deleting images here that exist on the Commons (in accordance with Talk:Wikimedia Commons), and I made a big mistake. I deleted Image:Buddhabrot-deep.jpg, which doesn't exist on the Commons. (The png version is still there.) I expect my talk page to be flooded with angry messages any minute now. Can you restore it please? I'll be much more careful in the future. –  (talk) (sleuth) 18:49, Feb 15, 2005 (UTC)",0.08,0.06,0.14,0.09,0.08,0.15,0.24,0.47,0.04,0.02,0.01,0.00,0.47,0.01,0.65,0.01,0.46,0.30
43d9b4191c219928,"""
The information you're trying to delete is not deemed speculative by the document and is corroborated by an Azerbaijani civilian at the scene as noted in the document. If you need any more corroboration, then see the Shelling of Stepanakert article. Mass killings are defined as mass murder. As already explained, murder requires premeditation. These deaths occurred during """"chaos"""" while the Battle of Khojaly was being faught. It is very tragic, but not murder.  """,0.18,0.06,0.22,0.11,0.10,0.13,0.50,0.31,0.18,0.05,0.06,0.06,0.32,0.09,0.55,0.07,0.08,0.18
77e73551c3360a42,"""South Korean government did not help Koreans living in Japan during hard times. North Korean
government isolated and poor they were 60 years ahead supporting Koreans living in Japan during economical and political hard times. Majority of 80 percent Koreans living in Japan are from Southern Province island """" Chejudo"""". Koreans living in Japan do not like to divide political alliances between North or South because majority of them came from South Korea whereas to preserve Korean cultural identity they studied or supported North Korean government run schools.

Populations: If you combine all Korean populations in Japan. ( Main island plus Sakhalin island)
it would be about 1 million. ( Korean, Korean/Japanese ( mix), Korean/Russian (mix).

""",0.07,0.02,0.23,0.07,0.04,0.09,0.20,0.35,0.08,0.04,0.01,0.09,0.88,0.26,0.31,0.04,0.26,0.25
b1b0a0b2fb42bb27,"I feel I ought to say that I shall no longer attempt to put far-right on the page as there seems to be a consensus against it and so right-wing seems to be the appropriate compromise, sorry for time-wasting. Though I still feel the persistent reversion of edits containing social conservatism, nationalism (granted british nationalism is wrong, though as user:midnightblueowl points out it is still a nationalist party) and anti-immigration are wrong and part of an edit war from user:RoverTheBendInSussex and  my adding these points is not due to bias on my part, despite the fact I hate UKIP and their prejudices with vitriol (e.g. Anti-immigration I feel sadly applies to all main parties in the UK nowadays). Diffs I have put on a comment after my initial complaint. Thanks and sorry for any disruption or upset.",0.23,0.14,0.42,0.23,0.16,0.26,0.41,0.52,0.14,0.03,0.01,0.00,0.40,0.09,0.13,0.01,0.03,0.07
ecac05d56246ab02,"""

 Refs tag removed 

I've removed the 'references needed' tag because I think there are sufficient references here now for a short article - and to recognise  good work in improving this article. I've put in 'citation needed' tags at points in the article itself, which will need an in-line citation adding. The references section at the end needs to be Harvard-style (Author, title, date, city, publisher) rather than a list of URLs. The way to do this is like in the article on Jerry Fodor, which has in-line citations in the text linked to the full references at the end. If you go to the Fodor article and try to edit it, you will see what the syntax looks like.

I've also added the 'Philosopher' box from the Fodor page, but don't know what to put in it! I'm sure Aedan can fill it out authoritatively. I'll also find some categories to add this article to.  (Talk to me) """,0.06,0.02,0.08,0.08,0.06,0.11,0.21,0.37,0.02,0.00,0.39,0.00,0.31,0.02,0.31,0.02,0.94,0.26
5fa8cf5e3866405c,"Correct, Offender is attempting to rewrite history.",0.13,0.04,0.13,0.11,0.05,0.04,0.15,0.11,0.12,0.02,0.16,0.64,0.24,0.18,0.35,0.03,0.01,0.73
